,Ticker,Sample Length(days),Total Trades,Total Quotes,Mean Returns(Trades),Mean Returns(Quotes),Trade Quote Ratio,Median Returns(Trades),Median Returns(Quote),Standard Deviation(Trades),Standard Deviation(Quotes),Mean Absolute Deviation(Trades),Mean Absolute Deviation(Quotes),Skew(Trades),Skew(Quotes),Kurtosis(Trades),Kurtosis(Quotes),10 Largest Returns(Trades),10 Largest Returns(Quotes),10 Smallest Returns(Trades),10 Smallest Returns(Quotes),Maximum Drawdown(Trades),Maximum Drawdown(Quotes)
483,HSP,3,9854,49614,-0.7118222834645668,-0.6051422834645668,0.19861329463457894,-0.9157868503937002,-0.9157868503937004,1.0388458847592814,0.8468679256420653,0.9540531496062999,0.5357331496062997,0.28693796803695404,0.5008672692990477,-1.4999999999999996,-1.5,[-1.86984    -0.91578685  0.65016   ],[-1.45152    -0.91578685  0.55188   ],[-1.86984    -0.91578685  0.65016   ],[-1.45152    -0.91578685  0.55188   ],-2.4353751744000003,-1.7007048576000001
484,GNW,3,25129,77805,-1.7248622834645666,-1.8307022834645668,0.32297410192147036,-0.9157868503937002,-0.9157868503937004,1.997233628847513,2.0316434604614133,1.1299868503937003,0.9863468503937004,-0.541168682609898,-0.5841717624988921,-1.4999999999999996,-1.5000000000000002,[-4.473      -0.91578685  0.2142    ],[-4.64688    -0.91578685  0.07056   ],[-4.473      -0.91578685  0.2142    ],[-4.64688    -0.91578685  0.07056   ],-5.216916599999999,-4.9042038528
485,CBG,3,26939,136234,-1.0570622834645667,-1.2191822834645667,0.19774065211327568,-0.9157868503937002,-1.20456,2.2542264483398027,0.2539014690861975,2.5462268503937002,0.28877314960629963,-0.09376088296996722,-0.08619457084161099,-1.5000000000000004,-1.4999999999999996,[-3.88584    -0.91578685  1.63044   ],[-1.5372     -1.20456    -0.91578685],[-3.88584    -0.91578685  1.63044   ],[-1.5372     -1.20456    -0.91578685],-3.88584,-1.20456
486,CRM,3,32937,83642,-5.991222283464566,-6.943782283464567,0.39378541880873247,-3.93624,-3.65904,5.190563676291394,6.679654297114604,3.0204531496063,2.7432531496062995,-0.5318054605285122,-0.6187135515797384,-1.4999999999999996,-1.5000000000000002,[-13.12164     -3.93624     -0.91578685],[-16.25652     -3.65904     -0.91578685],[-13.12164     -3.93624     -0.91578685],[-16.25652     -3.65904     -0.91578685],-3.93624,-3.6590400000000005
487,GOOG,3,93923,408137,-0.38254228346456687,-0.40270228346456677,0.2301261586183071,-0.9157868503937002,-0.9157868503937004,2.3168505065454092,2.450821672176584,1.9998531496063001,2.198933149606299,0.33304657988019776,0.30485254889475116,-1.5000000000000002,-1.5,[-2.91564    -0.91578685  2.6838    ],[-3.11472    -0.91578685  2.8224    ],[-2.91564    -0.91578685  2.6838    ],[-3.11472    -0.91578685  2.8224    ],-8.056834632000001,-9.083305728
488,DYN,3,41177,91014,-0.5547422834645666,-0.6899822834645666,0.4524249016634803,-0.9157868503937002,-0.9157868503937004,2.9708062749453252,2.796685956202989,3.0834531496062993,3.0809331496062993,0.18050127305524558,0.12058373577624112,-1.4999999999999998,-1.4999999999999998,[-3.99924    -0.91578685  3.2508    ],[-3.99672    -0.91578685  2.84256   ],[-3.99924    -0.91578685  3.2508    ],[-3.99672    -0.91578685  2.84256   ],-13.749169391999997,-12.5150764032
489,NWS,3,22640,110272,-1.0083422834645668,-1.0612622834645669,0.20531050493325595,-0.9157868503937002,-0.9157868503937004,0.6053876395298039,0.6318735104540926,0.5982668503937002,0.5453468503937005,-0.22575574983651064,-0.3331397535772091,-1.5000000000000002,-1.5000000000000004,[-1.79172    -0.91578685 -0.31752   ],[-1.89756    -0.91578685 -0.37044   ],[-1.79172    -0.91578685 -0.31752   ],[-1.89756    -0.91578685 -0.37044   ],-1.79172,-1.8975600000000001
490,NE,3,51832,271343,0.0038577165354333567,-0.12466228346456691,0.19102022163829543,-0.9157868503937002,-0.9157868503937004,3.638752591856327,3.3362618730848155,3.0053331496062996,2.8415331496062994,0.3629606499783685,0.34235974773372996,-1.5,-1.4999999999999993,[-3.92112    -0.91578685  4.84848   ],[-3.75732    -0.91578685  4.29912   ],[-3.92112    -0.91578685  4.84848   ],[-3.75732    -0.91578685  4.29912   ],-18.0841118976,-15.611369558400002
491,NDAQ,3,41102,94837,-1.6198622834645666,-1.647582283464567,0.43339624829971424,-0.9157868503937002,-0.9954000000000001,1.2391610360752003,0.979159606770872,0.33366685039370025,0.07961314960629962,-0.6688491199099741,-0.7036024154956186,-1.5000000000000002,-1.5000000000000004,[-3.36168    -0.91578685 -0.58212   ],[-3.03156    -0.9954     -0.91578685],[-3.36168    -0.91578685 -0.58212   ],[-3.03156    -0.9954     -0.91578685],-3.3616800000000002,-3.0315600000000003
492,NOVL,3,20856,49623,-0.5077022834645666,-0.559782283464567,0.4202889789009129,-0.9157868503937002,-0.9157868503937004,2.0950283015947226,2.15156503025988,1.9292931496062997,2.0830131496062996,0.28479008775731113,0.2436645602355833,-1.4999999999999998,-1.4999999999999998,[-2.84508    -0.91578685  2.23776   ],[-2.9988     -0.91578685  2.23524   ],[-2.84508    -0.91578685  2.23776   ],[-2.9988     -0.91578685  2.23524   ],-6.973926220799999,-7.4665977119999996
493,EXPE,3,92,89703,1.2949377165354328,-0.29098228346456684,0.0010256067244127844,-0.9157868503937002,-0.25956,22.58970322105654,0.497818789347842,24.284213149606302,0.56196,0.14585910206616728,-0.09442840629797115,-1.4999999999999998,-1.5000000000000007,[-25.2         -0.91578685  30.0006    ],[-0.91578685 -0.25956     0.3024    ],[-25.2         -0.91578685  30.0006    ],[-0.91578685 -0.25956     0.3024    ],-751.2145200000001,-0.25956000000000007
494,CF,3,26076,99919,3.725897716535433,4.140017716535433,0.2609713868233269,-0.9157868503937002,-0.9157868503937004,8.355625585905226,8.321330627002554,2.4484131496063,1.6193331496062995,0.661842918217715,0.6870764645465395,-1.5000000000000004,-1.5,[-3.3642     -0.91578685 15.45768   ],[-2.53512    -0.91578685 15.87096   ],[-3.3642     -0.91578685 15.45768   ],[-2.53512    -0.91578685 15.87096   ],-39.909247056000005,-26.898948115199993
495,AMP,3,16743,84543,-1.8979022834645665,-2.083542283464567,0.19804123345516483,-0.9157868503937002,-0.9157868503937004,4.2727772976763,4.476924251015787,3.6903068503937004,3.6373868503937006,-0.3326373062266401,-0.3735115083220485,-1.5,-1.5,[-7.55244    -0.91578685  2.77452   ],[-8.05644    -0.91578685  2.7216    ],[-7.55244    -0.91578685  2.77452   ],[-8.05644    -0.91578685  2.7216    ],-25.732315828800004,-27.261247104
496,ICE,3,54846,344636,1.3503777165354334,0.8152977165354333,0.1591418191947446,2.1495599999999997,0.47628,1.625446726965407,1.5702346166513186,0.6678000000000006,1.3920668503937004,-0.6186484661490352,0.3137898135773721,-1.5000000000000004,-1.5000000000000002,[-0.91578685  2.14956     2.81736   ],[-0.91578685  0.47628     2.8854    ],[-0.91578685  2.14956     2.81736   ],[-0.91578685  0.47628     2.8854    ],0.0,0.0
497,NYX,3,58995,152229,-3.0226622834645664,-2.184342283464567,0.3875411386792267,-3.85308,-2.03616,1.5008732987293683,1.101262401876504,0.44603999999999955,1.1203731496062996,0.660556247135672,-0.19939889703296107,-1.5000000000000002,-1.4999999999999998,[-4.29912    -3.85308    -0.91578685],[-3.60108    -2.03616    -0.91578685],[-4.29912    -3.85308    -0.91578685],[-3.60108    -2.03616    -0.91578685],-3.8530799999999994,-3.60108
498,HOT,3,24087,96171,-1.2704222834645666,-1.4140622834645669,0.250460117914964,-0.9157868503937002,-0.9157868503937004,1.1219814324643171,0.8990583395981484,0.8074268503937002,0.2656268503937005,-0.4425410424204266,-0.6610954534889126,-1.4999999999999996,-1.5000000000000002,[-2.78712    -0.91578685 -0.10836   ],[-2.67624    -0.91578685 -0.65016   ],[-2.78712    -0.91578685 -0.10836   ],[-2.67624    -0.91578685 -0.65016   ],-2.7871200000000003,-2.67624
499,EQ,3,15226,54680,-0.6244622834645668,-0.47074228346456665,0.2784564740307242,-0.9157868503937002,-0.9157868503937004,2.1600074170354655,2.4574262014710775,2.1964131496063,2.3173731496062993,0.19985464793601854,0.2657130955852417,-1.5,-1.5,[-3.1122     -0.91578685  2.1546    ],[-3.23316    -0.91578685  2.73672   ],[-3.1122     -0.91578685  2.1546    ],[-3.23316    -0.91578685  2.73672   ],-7.66314612,-9.344693635199999
500,MA,3,84315,430485,-0.718542283464567,-0.9671822834645667,0.19586048294365657,-0.9157868503937002,-0.9157868503937004,4.068152610607366,5.055583514459065,4.6836531496063,6.1145468503937,0.07261359054115336,-0.015248059440959132,-1.4999999999999998,-1.5,[-5.59944    -0.91578685  4.3596    ],[-7.18452    -0.91578685  5.19876   ],[-5.59944    -0.91578685  4.3596    ],[-7.18452    -0.91578685  5.19876   ],-25.651158624000004,-39.3363551952
501,WIN,3,16701,50306,-0.964662283464567,-0.9940622834645668,0.33198823202003735,-0.9157868503937002,-0.9157868503937004,1.768820264011845,1.5996907876559194,2.0926268503937,1.8406268503937004,-0.04142638700652059,-0.0732802461011934,-1.5000000000000004,-1.5000000000000002,[-3.15504    -0.91578685  1.17684   ],[-2.99124    -0.91578685  0.92484   ],[-3.15504    -0.91578685  1.17684   ],[-2.99124    -0.91578685  0.92484   ],-5.6911772736,-4.8328184016
502,WYN,3,12352,45742,-1.3703822834645667,-1.4417822834645666,0.27003629049888506,-0.9157868503937002,-0.9157868503937004,3.1828759023066615,2.852484085180092,3.1963868503937003,2.6747468503937006,-0.21132455005576103,-0.27032849036806056,-1.5,-1.5,[-5.47596    -0.91578685  2.2806    ],[-5.16852    -0.91578685  1.75896   ],[-5.47596    -0.91578685  2.2806    ],[-5.16852    -0.91578685  1.75896   ],-15.683834375999997,-12.5007799392
503,WU,3,55774,127795,-4.495182283464567,-5.574582283464568,0.4364333502875699,-3.6666000000000003,-4.77036,3.3130493414291746,4.171159348814305,2.7508131496063,3.8545731496062996,-0.35950174387580536,-0.28204084585657535,-1.5,-1.5,[-8.90316    -3.6666     -0.91578685],[-11.0376      -4.77036     -0.91578685],[-8.90316    -3.6666     -0.91578685],[-11.0376      -4.77036     -0.91578685],-8.90316,-11.0376
504,SE,3,25692,81398,-1.7786222834645666,-1.9768622834645664,0.31563429076881494,-0.9157868503937002,-0.9157868503937004,4.710367282100334,4.42002478361075,4.4261468503937005,3.7432268503937007,-0.2686205456526061,-0.34625691553428045,-1.5,-1.4999999999999996,[-7.93044    -0.91578685  3.51036   ],[-7.84224    -0.91578685  2.82744   ],[-7.93044    -0.91578685  3.51036   ],[-7.84224    -0.91578685  2.82744   ],-32.2587793584,-27.188263065599998
505,DFS,3,4671,82272,3.7746177165354333,-0.3052622834645668,0.056775087514585765,0.16884000000000002,0.0,5.882974543063639,0.4317060613565706,1.0846268503937002,0.0,0.6891228222006263,-0.7071067811865478,-1.4999999999999998,-1.4999999999999998,[-0.91578685  0.16884    12.0708    ],[-0.91578685  0.          0.        ],[-0.91578685  0.16884    12.0708    ],[-0.91578685  0.          0.        ],0.0,0.0
506,COV,3,3272,82272,-4.484262283464567,-0.3052622834645668,0.03977051730844029,-1.15164,0.0,4.88076284658609,0.4317060613565706,0.23585314960629977,0.0,-0.7058686012103612,-0.7071067811865478,-1.5000000000000004,-1.4999999999999998,[-11.38536     -1.15164     -0.91578685],[-0.91578685  0.          0.        ],[-11.38536     -1.15164     -0.91578685],[-0.91578685  0.          0.        ],-11.385359999999999,0.0
507,TEL,3,2015,82272,0.13489771653543325,-0.3052622834645668,0.02449192921042396,-0.9157868503937002,0.0,5.2298891796281435,0.4317060613565706,4.7642931496063,0.0,0.29324146864423134,-0.7071067811865478,-1.5,-1.4999999999999998,[-5.68008    -0.91578685  7.00056   ],[-0.91578685  0.          0.        ],[-5.68008    -0.91578685  7.00056   ],[-0.91578685  0.          0.        ],-38.4432608448,0.0
508,UNH,3,75771,174517,-2.068422283464567,-1.7315822834645669,0.4341754671464671,-0.9157868503937002,-0.9157868503937004,2.608922542197302,2.3197363394812007,1.3063868503937002,1.5281468503937004,-0.5764709929909106,-0.48402003612341465,-1.5,-1.4999999999999993,[-5.68008    -0.91578685  0.3906    ],[-4.89132    -0.91578685  0.61236   ],[-5.68008    -0.91578685  0.3906    ],[-4.89132    -0.91578685  0.61236   ],-7.508119248000001,-7.2742087152
